date,cycle,lead_hour,exists,base,url
2022-06-12,12Z,9,False,https://www.ncei.noaa.gov/thredds/fileServer/nwm,
2022-06-12,12Z,9,False,https://www.ncei.noaa.gov/thredds/fileServer/noaa-nwm-archive,
2022-06-12,12Z,10,False,https://www.ncei.noaa.gov/thredds/fileServer/model-nwm,
2022-06-12,12Z,10,False,https://www.ncei.noaa.gov/thredds/fileServer/nwm,
2022-06-12,12Z,10,False,https://www.ncei.noaa.gov/thredds/fileServer/noaa-nwm-archive,
2022-06-12,12Z,11,False,https://www.ncei.noaa.gov/thredds/fileServer/model-nwm,
2022-06-12,12Z,11,False,https://www.ncei.noaa.gov/thredds/fileServer/nwm,
2022-06-12,12Z,11,False,https://www.ncei.noaa.gov/thredds/fileServer/noaa-nwm-archive,
2022-06-12,12Z,12,False,https://www.ncei.noaa.gov/thredds/fileServer/model-nwm,
2022-06-12,12Z,12,False,https://www.ncei.noaa.gov/thredds/fileServer/nwm,
2022-06-12,12Z,12,False,https://www.ncei.noaa.gov/thredds/fileServer/noaa-nwm-archive,
2022-06-12,12Z,13,False,https://www.ncei.noaa.gov/thredds/fileServer/model-nwm,
2022-06-12,12Z,13,False,https://www.ncei.noaa.gov/thredds/fileServer/nwm,
2022-06-12,12Z,13,False,https://www.ncei.noaa.gov/thredds/fileServer/noaa-nwm-archive,
2022-06-12,12Z,14,False,https://www.ncei.noaa.gov/thredds/fileServer/model-nwm,
2022-06-12,12Z,14,False,https://www.ncei.noaa.gov/thredds/fileServer/nwm,
2022-06-12,12Z,14,False,https://www.ncei.noaa.gov/thredds/fileServer/noaa-nwm-archive,
2022-06-12,12Z,15,False,https://www.ncei.noaa.gov/thredds/fileServer/model-nwm,
2022-06-12,12Z,15,False,https://www.ncei.noaa.gov/thredds/fileServer/nwm,
2022-06-12,12Z,15,False,https://www.ncei.noaa.gov/thredds/fileServer/noaa-nwm-archive,
2022-06-12,12Z,16,False,https://www.ncei.noaa.gov/thredds/fileServer/model-nwm,
2022-06-12,12Z,16,False,https://www.ncei.noaa.gov/thredds/fileServer/nwm,
2022-06-12,12Z,16,False,https://www.ncei.noaa.gov/thredds/fileServer/noaa-nwm-archive,
2022-06-12,12Z,17,False,https://www.ncei.noaa.gov/thredds/fileServer/model-nwm,
2022-06-12,12Z,17,False,https://www.ncei.noaa.gov/thredds/fileServer/nwm,
2022-06-12,12Z,17,False,https://www.ncei.noaa.gov/thredds/fileServer/noaa-nwm-archive,
2022-06-12,12Z,18,False,https://www.ncei.noaa.gov/thredds/fileServer/model-nwm,
2022-06-12,12Z,18,False,https://www.ncei.noaa.gov/thredds/fileServer/nwm,
2022-06-12,12Z,18,False,https://www.ncei.noaa.gov/thredds/fileServer/noaa-nwm-archive,
